name,mse_-3.5,ssim_-3.5,ms_ssim_-3.5,mse_3.5,ssim_3.5,ms_ssim_3.5,mse_7.0,ssim_7.0,ms_ssim_7.0,mse_-7.0,ssim_-7.0,ms_ssim_-7.0,mse_4.0,ssim_4.0,ms_ssim_4.0,mse_-4.0,ssim_-4.0,ms_ssim_-4.0,mse_-2.0,ssim_-2.0,ms_ssim_-2.0,mse_2.0,ssim_2.0,ms_ssim_2.0,mse_-3.0,ssim_-3.0,ms_ssim_-3.0,mse_6.0,ssim_6.0,ms_ssim_6.0,mse_-6.0,ssim_-6.0,ms_ssim_-6.0,mse_3.0,ssim_3.0,ms_ssim_3.0,mse_5.0,ssim_5.0,ms_ssim_5.0,mse_-5.0,ssim_-5.0,ms_ssim_-5.0,mse_-2.5,ssim_-2.5,ms_ssim_-2.5,mse_2.5,ssim_2.5,ms_ssim_2.5
4KK2_20150912_130944_798,0.0001893079752335325,0.9999969601631165,0.9999964833259583,0.00015984381025191396,0.9999971389770508,0.9999973177909851,0.00019648854504339397,0.9999918341636658,0.9999973773956299,0.00016021837654989213,0.9999971389770508,0.9999973177909851,0.0003156102611683309,0.9999938011169434,0.9999940395355225,0.00015748049190733582,0.9999971389770508,0.9999973177909851,0.00015958285075612366,0.9999971389770508,0.9999973177909851,0.00017744432261679322,0.9999973773956299,0.9999968409538269,0.00015975946735125035,0.9999971389770508,0.9999973177909851,0.0001588351879036054,0.9999971389770508,0.9999973177909851,0.0001861358614405617,0.9999973177909851,0.9999966025352478,0.00016012359992600977,0.9999971389770508,0.9999973177909851,0.0001599471434019506,0.9999971389770508,0.9999973177909851,0.00031062366906553507,0.9999939799308777,0.9999939799308777,0.00017311307601630688,0.9999960064888,0.9999971985816956,0.00017168252088595182,0.9999969005584717,0.9999969601631165
JN34_20150328_172829_127,9.713530744193122e-05,0.9999995827674866,0.9999986290931702,0.00038426468381658196,0.999992311000824,0.999993085861206,0.00034511685953475535,0.9999902248382568,0.9999938607215881,0.0003286824794486165,0.9999909400939941,0.9999940991401672,0.0002774018212221563,0.999992311000824,0.9999952912330627,0.00033103625173680484,0.9999905228614807,0.9999940991401672,0.0003409420605748892,0.9999890327453613,0.9999939799308777,0.00016596958448644727,0.9999983906745911,0.9999973773956299,0.0003289839660283178,0.9999908804893494,0.9999940991401672,0.0003412268415559083,0.9999939799308777,0.9999939799308777,3.857868432532996e-05,0.9999998211860657,0.9999997019767761,0.00033404945861548185,0.9999901652336121,0.9999940395355225,0.00034303151187486947,0.9999897480010986,0.9999939799308777,0.0003296186914667487,0.9999907612800598,0.9999940991401672,6.565349031006917e-05,0.9999995827674866,0.9999991059303284,0.0002570357173681259,0.9999957084655762,0.9999954700469971
5a9e_20150404_143347_471,0.00015875202370807528,0.9999982714653015,0.9999971389770508,0.0002122309524565935,0.9999954104423523,0.9999969005584717,0.00019700841221492738,0.9999961853027344,0.9999973773956299,0.00021398345415946096,0.9999954104423523,0.9999969005584717,9.154690633295104e-05,0.9999993443489075,0.9999983906745911,0.00020204186148475856,0.999995768070221,0.9999971985816956,0.00021211395505815744,0.9999954700469971,0.9999969601631165,0.00018074446415994316,0.9999971985816956,0.9999969601631165,0.00021363463019952178,0.9999952912330627,0.9999969005584717,0.0002094157534884289,0.9999955296516418,0.999997079372406,0.0001183009662781842,0.9999988675117493,0.9999977946281433,0.00021374490461312234,0.9999954104423523,0.9999969005584717,0.0002132418449036777,0.9999954104423523,0.9999969005584717,0.00021129353262949735,0.9999971985816956,0.9999958872795105,0.00019406116916798055,0.9999964833259583,0.9999971389770508,0.00019039766630157828,0.9999963641166687,0.9999975562095642
0039_20141006_110205_172,0.0008215422858484089,0.9999434947967529,0.9999849200248718,0.0008291915873996913,0.9999430775642395,0.9999845027923584,0.0008345570531673729,0.9999425411224365,0.9999843239784241,0.0008796336478553712,0.9999310970306396,0.9999831318855286,0.0008029790478758514,0.9999440312385559,0.9999852776527405,0.0007590256282128394,0.9999685883522034,0.9999855160713196,0.0008599429274909198,0.9999359250068665,0.9999834895133972,0.0008244867785833776,0.9999430775642395,0.9999846816062927,0.0008169080247171223,0.9999435544013977,0.9999849200248718,0.0008446094579994678,0.9999394416809082,0.9999842047691345,0.0008285583462566137,0.9999430775642395,0.9999845027923584,0.000837466272059828,0.9999436736106873,0.9999839663505554,0.0008631064556539059,0.9999358057975769,0.9999836087226868,0.0007946194964461029,0.9999454617500305,0.9999855160713196,0.0009701000526547432,0.9999253153800964,0.9999815821647644,0.0008271656115539372,0.9999430179595947,0.9999845623970032
0382_20150924_093649_791,0.0001223593280883506,0.9999990463256836,0.9999974370002747,8.737342432141304e-05,0.9999993443489075,0.9999980926513672,8.811030420474708e-05,0.9999993443489075,0.9999980926513672,8.996558608487248e-05,0.9999993443489075,0.9999980330467224,7.906839164206758e-05,0.9999995231628418,0.9999985694885254,8.858885848894715e-05,0.9999993443489075,0.9999980926513672,0.00011709397949744016,0.9999990463256836,0.9999975562095642,9.092287655221298e-05,0.9999992847442627,0.9999980330467224,8.817658090265468e-05,0.9999993443489075,0.9999980926513672,8.78644350450486e-05,0.9999993443489075,0.9999980926513672,8.923895802581683e-05,0.9999993443489075,0.9999980330467224,0.000112285022623837,0.9999991059303284,0.9999976754188538,8.947900641942397e-05,0.9999993443489075,0.9999980330467224,8.831352170091122e-05,0.9999993443489075,0.9999980926513672,0.00010417053999844939,0.9999992847442627,0.9999977946281433,0.00012482205056585371,0.9999990463256836,0.9999975562095642
47L8_20150503_155922_304,0.00011488598102005199,0.9999989867210388,0.9999982714653015,0.00011583646846702322,0.9999988675117493,0.9999982714653015,0.00012914442049805075,0.9999985694885254,0.9999978542327881,0.00012646292452700436,0.9999988675117493,0.9999982714653015,0.00011666960926959291,0.9999988675117493,0.9999982714653015,0.00016285014862660319,0.9999985098838806,0.9999969601631165,0.00011570153583306819,0.9999988675117493,0.9999982714653015,0.00011929535685339943,0.9999989867210388,0.9999980926513672,0.00011580269347177818,0.9999988675117493,0.9999982714653015,0.00011661924509098753,0.9999989867210388,0.9999982714653015,0.00012262811651453376,0.9999985694885254,0.9999979138374329,0.00011580876162042841,0.9999988675117493,0.9999982714653015,0.00012166133819846436,0.9999988675117493,0.9999982714653015,0.00018175259174313396,0.9999976754188538,0.9999967217445374,0.00011575312237255275,0.9999988675117493,0.9999982714653015,0.00011795810860348865,0.9999989867210388,0.999998152256012
6FHF_20150331_114339_694,7.822470070095733e-05,0.9999998211860657,0.9999985098838806,3.5251156077720225e-05,0.9999999403953552,0.999999463558197,7.612842455273494e-05,0.9999998211860657,0.9999985694885254,6.833327643107623e-05,0.9999998211860657,0.9999987483024597,3.534769712132402e-05,0.9999999403953552,0.999999463558197,7.132565951906145e-05,0.9999998211860657,0.9999986290931702,0.0001363816554658115,0.9999983906745911,0.9999974370002747,3.525841748341918e-05,0.9999999403953552,0.999999463558197,3.527887020027265e-05,0.9999999403953552,0.999999463558197,6.651761941611767e-05,0.9999998211860657,0.9999988079071045,3.525107240420766e-05,0.9999999403953552,0.999999463558197,7.760430889902636e-05,0.9999998211860657,0.9999985098838806,0.00010637698869686574,0.9999991059303284,0.9999979138374329,7.581899262731895e-05,0.9999998211860657,0.9999985694885254,6.366188608808443e-05,0.9999998211860657,0.9999988675117493,3.525313513819128e-05,0.9999999403953552,0.999999463558197
6FHF_20150307_145407_807,0.0005546692991629243,0.9999750256538391,0.9999898076057434,0.0005583490710705519,0.9999710917472839,0.9999902844429016,0.0005561464931815863,0.9999750256538391,0.9999897480010986,0.0006081892061047256,0.9999800324440002,0.9999876618385315,0.0005115540698170662,0.9999704360961914,0.9999915957450867,0.00045593036338686943,0.9999856948852539,0.9999907612800598,0.0005574807291850448,0.9999776482582092,0.9999892115592957,0.0005439208471216261,0.9999744892120361,0.9999901652336121,0.0005304052610881627,0.999974250793457,0.999990701675415,0.0005472109187394381,0.999975860118866,0.9999898076057434,0.0005531783681362867,0.9999749064445496,0.9999898076057434,0.0005304368096403778,0.9999857544898987,0.9999892115592957,0.0005250240792520344,0.9999709725379944,0.999991238117218,0.0005641423631459475,0.999975860118866,0.9999893307685852,0.000550129683688283,0.9999749064445496,0.999989926815033,0.001046821940690279,0.9999316334724426,0.9999781250953674
0006_20160721_175239_909,0.0003566097584553063,0.9999827742576599,0.9999952912330627,0.00035584261058829725,0.999983549118042,0.9999948143959045,0.0003623148368205875,0.9999831318855286,0.9999945759773254,0.00048339550266973674,0.999976396560669,0.999991238117218,0.00035213291994296014,0.999983012676239,0.9999951720237732,0.0004499583155848086,0.9999793171882629,0.9999921321868896,0.0003554992435965687,0.9999834895133972,0.9999948143959045,0.0005722627392970026,0.999979555606842,0.9999890327453613,0.0003551109111867845,0.9999834895133972,0.9999949932098389,0.0005182918393984437,0.9999778866767883,0.9999902844429016,0.0003558073367457837,0.999983549118042,0.9999948143959045,0.00036095682298764586,0.9999833106994629,0.9999945759773254,0.00040480849565938115,0.9999821782112122,0.9999933242797852,0.0006167544634081423,0.9999755024909973,0.9999881386756897,0.0003375629021320492,0.9999832510948181,0.999995768070221,0.000355725409463048,0.999983549118042,0.9999948143959045
0382_20150919_113020_896,0.0002960168931167573,0.9999834895133972,0.9999950528144836,0.00025585267576389015,0.9999907612800598,0.9999952912330627,0.0002950439229607582,0.9999833106994629,0.9999951720237732,0.00035834460868500173,0.9999791979789734,0.9999939799308777,0.00029067331342957914,0.999983012676239,0.9999954104423523,0.0002535146486479789,0.9999885559082031,0.9999957084655762,0.0003285621351096779,0.9999938607215881,0.999993622303009,0.00027296802727505565,0.9999815821647644,0.999995768070221,0.000265554670477286,0.9999916553497314,0.9999949932098389,0.00029452223679982126,0.9999832510948181,0.9999951720237732,0.00026159980916418135,0.9999843239784241,0.9999958872795105,0.0002835748018696904,0.9999825954437256,0.9999955296516418,0.00029338800231926143,0.9999831318855286,0.999995231628418,0.00028404672048054636,0.9999940991401672,0.9999945759773254,0.0002555172541178763,0.9999861121177673,0.9999958872795105,0.00033776985947042704,0.9999796748161316,0.9999943375587463
9bf4_20150818_112414_876,4.845629882765934e-05,0.9999998211860657,0.9999992251396179,4.9673868488753214e-05,0.9999998211860657,0.9999992251396179,8.021882240427658e-05,0.9999995827674866,0.9999985098838806,4.845975126954727e-05,0.9999998211860657,0.9999992251396179,6.67954227537848e-05,0.9999997615814209,0.9999988675117493,4.8497269744984806e-05,0.9999998211860657,0.9999992251396179,4.845588409807533e-05,0.9999998211860657,0.9999992251396179,0.00013652289635501802,0.9999986290931702,0.9999974370002747,8.406893175560981e-05,0.9999995827674866,0.9999983906745911,4.8458317905897275e-05,0.9999998211860657,0.9999992251396179,4.845580042456277e-05,0.9999998211860657,0.9999992251396179,4.872553836321458e-05,0.9999998211860657,0.9999992251396179,4.912182703264989e-05,0.9999998211860657,0.9999991059303284,0.00014018171350471675,0.9999988079071045,0.9999973177909851,4.8455389332957566e-05,0.9999998211860657,0.9999992251396179,4.8749727284302935e-05,0.9999998211860657,0.9999992251396179
0039_20141008_134959_010,0.0006660633953288198,0.9999670386314392,0.9999876022338867,0.0006949171074666083,0.9999718070030212,0.9999871253967285,0.0006693039322271943,0.9999678730964661,0.9999875426292419,0.0006687773275189102,0.999967098236084,0.9999875426292419,0.0006810176419094205,0.9999732971191406,0.9999874234199524,0.0006673416937701404,0.9999670386314392,0.9999876022338867,0.000702104764059186,0.9999688267707825,0.9999870657920837,0.0006685028201900423,0.999967098236084,0.9999876022338867,0.0006711735622957349,0.9999688267707825,0.9999875426292419,0.0006681192899122834,0.999967098236084,0.9999876022338867,0.0007012225105427206,0.9999710917472839,0.9999870657920837,0.0006687383865937591,0.999967098236084,0.9999875426292419,0.0006686575361527503,0.999967098236084,0.9999875426292419,0.0006769586470909417,0.999971866607666,0.9999874234199524,0.0006712038302794099,0.9999668002128601,0.9999875426292419,0.0006948452792130411,0.999973475933075,0.9999871253967285
33TJ_20150820_180101_954,0.0007058114279061556,0.9999309182167053,0.9999848008155823,0.0007725764880888164,0.9999247193336487,0.9999839663505554,0.0007362622418440878,0.9999250769615173,0.9999843239784241,0.0007171981851570308,0.9999293684959412,0.9999846816062927,0.000819332548417151,0.9999169707298279,0.9999833106994629,0.0007225539884530008,0.9999284148216248,0.9999845623970032,0.0007488683331757784,0.9999232292175293,0.999984085559845,0.0007794974371790886,0.9999231696128845,0.9999836087226868,0.0007101597730070353,0.9999303817749023,0.9999848008155823,0.0007180651882663369,0.9999291896820068,0.9999846816062927,0.0007476489408873022,0.9999279975891113,0.9999845623970032,0.0007297970005311072,0.9999268054962158,0.9999844431877136,0.0007346457568928599,0.9999244213104248,0.9999844431877136,0.0007196433725766838,0.999928891658783,0.9999845623970032,0.0008576931431889534,0.9999150633811951,0.9999825358390808,0.0007436368614435196,0.9999266266822815,0.9999842047691345
1125_20151215_174112_948,0.0007180871325545013,0.9999625086784363,0.9999878406524658,0.0006737873191013932,0.9999690055847168,0.9999866485595703,0.0007302417070604861,0.9999663233757019,0.9999871253967285,0.0006757626542821527,0.9999697804450989,0.9999878406524658,0.0005716283340007067,0.9999809861183167,0.9999882578849792,0.0006433032103814185,0.9999649524688721,0.9999895095825195,0.0006428242777474225,0.9999729990959167,0.9999873042106628,0.0007114627514965832,0.9999659657478333,0.9999876022338867,0.0006716267671436071,0.999971330165863,0.999987781047821,0.0006894850521348417,0.9999654293060303,0.9999882578849792,0.000727621023543179,0.9999663233757019,0.9999871850013733,0.0007021113415248692,0.9999664425849915,0.9999856948852539,0.0007955047185532749,0.9999547600746155,0.9999840259552002,0.0006729413871653378,0.9999635815620422,0.9999890327453613,0.000641152320895344,0.9999731183052063,0.9999882578849792,0.0007222644053399563,0.9999663233757019,0.9999873042106628
33TJ_20150626_104742_529,0.00013927029795013368,0.9999979138374329,0.9999974370002747,0.00013956088514532894,0.9999979138374329,0.9999974370002747,0.00013938586926087737,0.9999979138374329,0.9999974370002747,0.00012355712533462793,0.9999985694885254,0.9999976754188538,0.00013941401266492903,0.9999979138374329,0.9999974370002747,0.00012345430150162429,0.9999983310699463,0.9999977946281433,0.0001395209546899423,0.9999979138374329,0.9999974370002747,0.0001245478488272056,0.9999988675117493,0.9999976754188538,0.00013938869233243167,0.9999979138374329,0.9999974370002747,0.00010798953735502437,0.9999990463256836,0.9999980330467224,0.00013921871141064912,0.9999979138374329,0.9999974370002747,0.00013944393140263855,0.9999979138374329,0.9999974370002747,0.00013268034672364593,0.9999985694885254,0.9999975562095642,0.00013982343079987913,0.9999979138374329,0.9999974370002747,0.00013792682148050517,0.9999979138374329,0.9999975562095642,0.0001393956772517413,0.9999979138374329,0.9999974370002747
0030_20151213_150722_920,0.0005721997004002333,0.9999542236328125,0.9999899864196777,0.000489858677610755,0.9999749064445496,0.9999909400939941,0.0005750355194322765,0.9999542832374573,0.9999899864196777,0.0008764108060859144,0.9999164938926697,0.9999832510948181,0.000574525271076709,0.9999542236328125,0.9999899864196777,0.0004888197290711105,0.9999688267707825,0.9999911189079285,0.0007526351255364716,0.9999693036079407,0.9999854564666748,0.0005798811325803399,0.9999538064002991,0.9999902844429016,0.0005107956239953637,0.9999778866767883,0.9999904632568359,0.0005749771371483803,0.9999542832374573,0.9999899864196777,0.000555024656932801,0.9999582767486572,0.9999900460243225,0.0005744514637626708,0.9999542236328125,0.9999901652336121,0.000574830686673522,0.9999542832374573,0.9999899864196777,0.0006320514366962016,0.999977171421051,0.9999874234199524,0.0007185384165495634,0.9999384880065918,0.9999873042106628,0.0005221711471676826,0.9999637603759766,0.9999906420707703
6G7M_20150411_122636_053,0.0002876303915400058,0.9999809265136719,0.9999963641166687,0.00044537545181810856,0.9999828338623047,0.9999919533729553,0.00030065811006352305,0.9999791979789734,0.9999964237213135,0.00028082935023121536,0.9999811053276062,0.9999964833259583,0.00027721739024855196,0.9999809861183167,0.9999964833259583,0.000383445672923699,0.9999834895133972,0.9999935030937195,0.0007216211524792016,0.9999740719795227,0.9999856948852539,0.00026392651489004493,0.9999809265136719,0.9999969005584717,0.0005428208387456834,0.9999792575836182,0.9999897480010986,0.00028034616843797266,0.9999811053276062,0.9999964833259583,0.0003150935226585716,0.9999815821647644,0.9999955296516418,0.0002723771031014621,0.9999809265136719,0.9999966621398926,0.0006992307608015835,0.999974250793457,0.9999863505363464,0.0002793584135361016,0.9999811053276062,0.9999964833259583,0.0003213374293409288,0.9999825954437256,0.9999951720237732,0.0003001720760948956,0.9999790787696838,0.9999964833259583
1125_20151227_175921_132,0.0010664970614016056,0.9998831748962402,0.9999749064445496,0.0010743841994553804,0.9998847842216492,0.9999750256538391,0.000935406016651541,0.9999174475669861,0.9999797344207764,0.0010647167218849063,0.9998863339424133,0.9999752640724182,0.000922786071896553,0.9999143481254578,0.9999793171882629,0.0010242926655337214,0.9998852610588074,0.9999757409095764,0.0010668848408386111,0.9998846054077148,0.9999751448631287,0.0005101201822981238,0.9999815821647644,0.9999900460243225,0.000763971300330013,0.9999398589134216,0.9999834895133972,0.0010554055916145444,0.9998847842216492,0.9999752640724182,0.0010733474045991898,0.9998847842216492,0.9999750256538391,0.001054883934557438,0.999891996383667,0.9999756813049316,0.0010610806057229638,0.9998928904533386,0.999975860118866,0.0009877453558146954,0.9999113082885742,0.9999787211418152,0.0010712482035160065,0.9998846054077148,0.9999750256538391,0.0010153722250834107,0.9998860359191895,0.9999760985374451
6G7M_20150307_171305_444,0.0009071583626791835,0.9999411106109619,0.9999819397926331,0.0008651389507576823,0.9999427795410156,0.9999833106994629,0.0008608345524407923,0.9999435544013977,0.9999834895133972,0.0008464556303806603,0.9999436736106873,0.999984085559845,0.0006936551071703434,0.999967098236084,0.9999855160713196,0.0008436925709247589,0.9999443888664246,0.9999839663505554,0.0008986181928776205,0.9999415278434753,0.9999821782112122,0.0007899500196799636,0.9999454617500305,0.9999859929084778,0.000863516703248024,0.999943196773529,0.9999833106994629,0.0008585248724557459,0.9999436736106873,0.9999836087226868,0.0008921961416490376,0.9999480843544006,0.9999818801879883,0.000823904643766582,0.9999456405639648,0.9999845623970032,0.0008538804249837995,0.999943733215332,0.9999837279319763,0.0008019522647373378,0.9999465346336365,0.9999852776527405,0.0009338291711173952,0.9999446868896484,0.999981164932251,0.0008829002035781741,0.9999411702156067,0.9999828338623047
9bf4_20150824_204230_368,0.0001441447384422645,0.999997615814209,0.9999971985816956,0.00015294129843823612,0.9999964237213135,0.9999967217445374,0.00015291552699636668,0.9999964237213135,0.9999968409538269,0.00015268329298123717,0.9999964237213135,0.9999968409538269,0.00015248109411913902,0.9999964237213135,0.9999968409538269,0.00013663542631547898,0.9999983906745911,0.9999975562095642,0.00014407355047296733,0.9999975562095642,0.9999971389770508,0.00015184080984909087,0.9999964237213135,0.9999968409538269,0.00015265346155501902,0.9999964237213135,0.9999968409538269,0.0001502818486187607,0.9999964237213135,0.9999968409538269,0.00013556639896705747,0.9999979138374329,0.9999974370002747,0.00015226883988361806,0.9999964237213135,0.9999968409538269,0.00015259667998179793,0.9999964237213135,0.9999968409538269,0.00015273339522536844,0.9999964237213135,0.9999968409538269,0.00014540733536705375,0.9999973177909851,0.9999969601631165,0.00017758809553924948,0.9999967217445374,0.9999966621398926
0543_20150918_201451_971,0.00031425594352185726,0.9999971389770508,0.9999929070472717,0.0003350915794726461,0.9999964833259583,0.9999925494194031,0.00032506047864444554,0.9999983906745911,0.999992847442627,0.0003064109187107533,0.999997615814209,0.9999930262565613,0.00029782523051835597,0.9999985098838806,0.9999931454658508,0.0003813099174294621,0.999995231628418,0.9999917149543762,0.00027589447563514113,0.9999995827674866,0.9999935626983643,0.0003181850479450077,0.9999967217445374,0.9999929070472717,0.00030495916143991053,0.9999978542327881,0.9999930262565613,0.0003290632157586515,0.9999964833259583,0.9999926686286926,0.000290917232632637,0.9999988675117493,0.9999932646751404,0.0003125960356555879,0.9999975562095642,0.9999929070472717,0.00029639224521815777,0.9999992251396179,0.9999933838844299,0.0003023414465133101,0.999998152256012,0.9999930262565613,0.00032340086181648076,0.9999966025352478,0.999992847442627,0.0003236892225686461,0.9999979138374329,0.9999926686286926
0006_20160727_191116_593,0.0010294605745002627,0.9999250769615173,0.9999807476997375,0.001032987143844366,0.9999235272407532,0.9999806880950928,0.001105105271562934,0.9999158382415771,0.99997878074646,0.0010068385163322091,0.9999237656593323,0.9999813437461853,0.0014298869064077735,0.999880313873291,0.9999725222587585,0.0010138172656297684,0.9998944401741028,0.9999814033508301,0.0010962728410959244,0.9999217391014099,0.9999791979789734,0.0010240074479952455,0.9999259114265442,0.9999808669090271,0.0010153407929465175,0.9999217987060547,0.9999809861183167,0.0010267711477354169,0.9999265670776367,0.9999807476997375,0.0010518651688471437,0.9999134540557861,0.9999799728393555,0.0010317569831386209,0.9999238848686218,0.9999806880950928,0.0010291398502886295,0.9999246597290039,0.9999806880950928,0.0010706735774874687,0.9999174475669861,0.9999797344207764,0.0013105930993333459,0.9998911023139954,0.9999746680259705,0.001023801858536899,0.9999027252197266,0.9999812245368958
0127_20161112_135044_584,0.0006073386175557971,0.999957263469696,0.9999887347221375,0.0006268431316129863,0.999953031539917,0.9999884963035583,0.0006110293907113373,0.9999764561653137,0.9999884963035583,0.0006170345586724579,0.9999573230743408,0.9999885559082031,0.0005550356581807137,0.9999570250511169,0.9999901652336121,0.0006408949848264456,0.9999825358390808,0.9999876022338867,0.0006299298256635666,0.9999708533287048,0.9999880790710449,0.0005959180416539311,0.9999573230743408,0.9999890327453613,0.0005822969833388925,0.9999573826789856,0.9999894499778748,0.0006012928206473589,0.9999588131904602,0.9999887943267822,0.0006057769642211497,0.999957263469696,0.999988853931427,0.0006517481524497271,0.999978244304657,0.9999873042106628,0.0005661787581630051,0.9999570846557617,0.9999898076057434,0.0006021137814968824,0.999960720539093,0.9999887347221375,0.0006025832262821496,0.9999573826789856,0.9999889731407166,0.0006458105053752661,0.9999812245368958,0.9999874234199524
33TJ_20150729_174741_182,0.0016092914156615734,0.9997828006744385,0.9999680519104004,0.0016686513554304838,0.999778687953949,0.9999666810035706,0.0016715971287339926,0.9997780919075012,0.9999666213989258,0.0016395560232922435,0.9997811317443848,0.9999672770500183,0.0014860781375318766,0.9998196959495544,0.9999712109565735,0.0016450900584459305,0.9997820854187012,0.999967098236084,0.0016186076682060957,0.999782145023346,0.9999678730964661,0.0012942012399435043,0.9998320937156677,0.9999741911888123,0.0015639109769836068,0.9997882843017578,0.9999691843986511,0.0015693353489041328,0.9997959733009338,0.9999685883522034,0.0016611864557489753,0.9997794032096863,0.9999668598175049,0.0016595961060374975,0.9997797608375549,0.9999668598175049,0.0016531399451196194,0.9997806549072266,0.9999669194221497,0.0017336034215986729,0.999771773815155,0.9999653697013855,0.001501144259236753,0.9997992515563965,0.9999706149101257,0.0016469780821353197,0.9997803568840027,0.9999671578407288
0830_20151122_123328_897,0.00011014522169716656,0.9999985694885254,0.9999983906745911,0.0001107922216760926,0.9999985694885254,0.9999983906745911,0.0001064579191734083,0.9999990463256836,0.9999982714653015,0.0001124952468671836,0.9999983906745911,0.9999983310699463,0.00010837220179382712,0.9999988675117493,0.9999982714653015,0.00010995032789651304,0.9999985694885254,0.9999983906745911,0.00012814743968192488,0.9999987483024597,0.9999977946281433,0.00010941173968603835,0.9999985694885254,0.9999983906745911,0.00011011512106051669,0.9999985694885254,0.9999983906745911,9.914984548231587e-05,0.9999992251396179,0.9999983310699463,0.00010974920587614179,0.9999985694885254,0.9999983906745911,0.0001109074946725741,0.9999985694885254,0.9999983310699463,0.00010989786096615717,0.9999985694885254,0.9999983310699463,0.00011006002750946209,0.9999985694885254,0.9999983906745911,0.00016374859842471778,0.9999979138374329,0.999997079372406,0.00011218789586564526,0.9999985694885254,0.9999982714653015
0155_20160924_180839_789,0.000809829100035131,0.9999529719352722,0.9999847412109375,0.0008008118020370603,0.9999424815177917,0.9999876022338867,0.0007998204091563821,0.9999424815177917,0.9999876022338867,0.0008038542582653463,0.9999351501464844,0.999987781047821,0.0008449199958704412,0.9999406933784485,0.9999828338623047,0.0008020551758818328,0.9999411106109619,0.999987781047821,0.0007879697368480265,0.9999553561210632,0.9999861717224121,0.0008189809741452336,0.999933660030365,0.9999883770942688,0.0007999708177521825,0.9999423027038574,0.9999876618385315,0.000783365685492754,0.9999462962150574,0.9999874234199524,0.000807326112408191,0.9999385476112366,0.9999879002571106,0.0008451369358226657,0.99993896484375,0.9999837279319763,0.00080108578549698,0.9999334216117859,0.9999882578849792,0.0008004290284588933,0.9999420046806335,0.9999876618385315,0.0007701594731770456,0.9999480247497559,0.9999874234199524,0.0007908528205007315,0.9999502301216125,0.9999842047691345
1125_20160318_223415_823,0.00014831582666374743,0.9999983310699463,0.9999969601631165,0.0001517802447779104,0.9999989867210388,0.9999969005584717,0.00013923377264291048,0.9999974370002747,0.999997615814209,0.00014208904758561403,0.9999966025352478,0.9999973177909851,0.00016502408834639937,0.9999992251396179,0.9999961256980896,0.00014236140123102814,0.9999968409538269,0.9999975562095642,0.00012793114001397043,0.9999974370002747,0.999998152256012,0.0001499931386206299,0.9999987483024597,0.9999968409538269,0.00015280897787306458,0.9999990463256836,0.9999966621398926,0.00012238409544806927,0.9999985098838806,0.9999978542327881,0.00014850757725071162,0.9999983310699463,0.9999969601631165,0.00013859460887033492,0.9999966025352478,0.9999974370002747,0.00014056965301278979,0.9999989867210388,0.9999974370002747,0.00013989844592288136,0.9999966025352478,0.9999974370002747,0.00014909505262039602,0.9999992847442627,0.9999967217445374,0.00014890824968460947,0.9999983906745911,0.9999969005584717
0039_20141009_122555_624,0.0008455858333036304,0.999953031539917,0.9999844431877136,0.0008975148084573448,0.9999381899833679,0.9999833106994629,0.0009513626573607326,0.9999315142631531,0.9999821782112122,0.0008936799131333828,0.9999387860298157,0.9999833106994629,0.0006791014457121491,0.9999752044677734,0.999987781047821,0.0010079436469823122,0.9999248385429382,0.9999811053276062,0.0008303663926199079,0.999950647354126,0.9999845623970032,0.0009168175747618079,0.99993497133255,0.9999828934669495,0.0009457205887883902,0.9999311566352844,0.9999823570251465,0.0008883968694135547,0.99993896484375,0.9999834895133972,0.000747711630538106,0.9999725222587585,0.9999861717224121,0.0009003469604067504,0.9999375343322754,0.9999831318855286,0.0009797634556889534,0.9999284744262695,0.999981701374054,0.0008523879805579782,0.9999598860740662,0.9999844431877136,0.0009060340817086399,0.9999364018440247,0.9999831318855286,0.0008628927171230316,0.999943196773529,0.9999839663505554
0155_20160903_185515_259,0.0007881296915002167,0.9999537467956543,0.9999845623970032,0.0007188012823462486,0.9999527931213379,0.9999862313270569,0.0007306937477551401,0.9999487400054932,0.999986469745636,0.0007254281081259251,0.9999520182609558,0.9999859929084778,0.00071168557042256,0.9999509453773499,0.9999864101409912,0.0009141136542893946,0.9999458193778992,0.9999822974205017,0.0007791948155499995,0.999955952167511,0.9999847412109375,0.0006822004797868431,0.9999475479125977,0.9999874234199524,0.0007231609197333455,0.9999518394470215,0.9999861121177673,0.0007273801020346582,0.9999533295631409,0.9999858736991882,0.0008359214407391846,0.9999499917030334,0.9999837279319763,0.000707475992385298,0.9999496936798096,0.9999867081642151,0.0007186766597442329,0.9999515414237976,0.9999862313270569,0.0006867323536425829,0.9999496340751648,0.9999874234199524,0.0007258298574015498,0.9999586939811707,0.9999856948852539,0.0008948756149038672,0.9999476075172424,0.9999825358390808
